# 2theta	intensity	baseline	bg_subtracted	normalized
12.22905 12777.00000 12600.15362 176.84638 0.00424
12.23992 12933.00000 12593.86182 339.13818 0.00814
12.25079 12758.00000 12587.57586 170.42414 0.00409
12.26165 12851.00000 12581.29582 269.70418 0.00647
12.27252 12949.00000 12575.02177 373.97823 0.00897
12.28339 12834.00000 12568.75378 265.24622 0.00636
12.29425 12918.00000 12562.49191 355.50809 0.00853
12.30512 12765.00000 12556.23624 208.76376 0.00501
12.31598 12910.00000 12549.98685 360.01315 0.00864
12.32685 12900.00000 12543.74380 356.25620 0.00855
12.33772 12792.00000 12537.50716 254.49284 0.00611
12.34858 12939.00000 12531.27700 407.72300 0.00978
12.35945 12925.00000 12525.05341 399.94659 0.00960
12.37032 13014.00000 12518.83645 495.16355 0.01188
12.38118 12726.00000 12512.62619 213.37381 0.00512
12.39205 12888.00000 12506.42271 381.57729 0.00916
12.40292 12875.00000 12500.22608 374.77392 0.00899
12.41378 12782.00000 12494.03638 287.96362 0.00691
12.42465 12879.00000 12487.85368 391.14632 0.00939
12.43552 12699.00000 12481.67805 217.32195 0.00521
12.44638 12676.00000 12475.50958 200.49042 0.00481
12.45725 12621.00000 12469.34833 151.65167 0.00364
12.46812 12889.00000 12463.19439 425.80561 0.01022
12.47898 12473.00000 12457.04783 15.95217 0.00038
12.48985 12688.00000 12450.90872 237.09128 0.00569
12.50071 12796.00000 12444.77714 351.22286 0.00843
12.51158 12730.00000 12438.65317 291.34683 0.00699
12.52245 12701.00000 12432.53689 268.46311 0.00644
12.53331 12708.00000 12426.42837 281.57163 0.00676
12.54418 12631.00000 12420.32769 210.67231 0.00505
12.55505 12755.00000 12414.23493 340.76507 0.00818
12.56591 12614.00000 12408.15016 205.84984 0.00494
12.57678 12769.00000 12402.07347 366.92653 0.00880
12.58765 12899.00000 12396.00493 502.99507 0.01207
12.59851 12600.00000 12389.94462 210.05538 0.00504
12.60938 12491.00000 12383.89262 107.10738 0.00257
12.62025 12757.00000 12377.84902 379.15098 0.00910
12.63111 12619.00000 12371.81388 247.18612 0.00593
12.64198 12645.00000 12365.78730 279.21270 0.00670
12.65284 12640.00000 12359.76934 280.23066 0.00672
12.66371 12750.00000 12353.76010 396.23990 0.00951
12.67458 12525.00000 12347.75965 177.24035 0.00425
12.68544 12498.00000 12341.76808 156.23192 0.00375
12.69631 12551.00000 12335.78546 215.21454 0.00516
12.70718 12480.00000 12329.81188 150.18812 0.00360
12.71804 12727.00000 12323.84742 403.15258 0.00967
12.72891 12450.00000 12317.89215 132.10785 0.00317
12.73978 12688.00000 12311.94618 376.05382 0.00902
12.75064 12588.00000 12306.00956 281.99044 0.00677
12.76151 12642.00000 12300.08240 341.91760 0.00820
12.77238 12518.00000 12294.16477 223.83523 0.00537
12.78324 12378.00000 12288.25676 89.74324 0.00215
12.79411 12520.00000 12282.35844 237.64156 0.00570
12.80497 12579.00000 12276.46991 302.53009 0.00726
12.81584 12562.00000 12270.59125 291.40875 0.00699
12.82671 12389.00000 12264.72254 124.27746 0.00298
12.83757 12580.00000 12258.86387 321.13613 0.00771
12.84844 12329.00000 12253.01531 75.98469 0.00182
12.85931 12338.00000 12247.17697 90.82303 0.00218
12.87017 12723.00000 12241.34892 481.65108 0.01156
12.88104 12411.00000 12235.53124 175.46876 0.00421
12.89191 12458.00000 12229.72403 228.27597 0.00548
12.90277 12566.00000 12223.92737 342.07263 0.00821
12.91364 12570.00000 12218.14134 351.85866 0.00844
12.92451 12486.00000 12212.36604 273.63396 0.00657
12.93537 12617.00000 12206.60154 410.39846 0.00985
12.94624 12670.00000 12200.84794 469.15206 0.01126
12.95710 12234.00000 12195.10533 38.89467 0.00093
12.96797 12526.00000 12189.37378 336.62622 0.00808
12.97884 12571.00000 12183.65340 387.34660 0.00929
12.98970 12635.00000 12177.94426 457.05574 0.01097
13.00057 12516.00000 12172.24647 343.75353 0.00825
13.01144 12487.00000 12166.56009 320.43991 0.00769
13.02230 12282.00000 12160.88524 121.11476 0.00291
13.03317 12362.00000 12155.22199 206.77801 0.00496
13.04404 12513.00000 12149.57044 363.42956 0.00872
13.05490 12298.00000 12143.93067 154.06933 0.00370
13.06577 12384.00000 12138.30278 245.69722 0.00590
13.07664 12253.00000 12132.68686 120.31314 0.00289
13.08750 12328.00000 12127.08299 200.91701 0.00482
13.09837 12106.00000 12121.49128 -15.49128 -0.00037
13.10924 12626.00000 12115.91181 510.08819 0.01224
13.12010 12359.00000 12110.34452 248.65548 0.00597
13.13097 12394.00000 12104.78934 289.21066 0.00694
13.14183 12378.00000 12099.24621 278.75379 0.00669
13.15270 12450.00000 12093.71508 356.28492 0.00855
13.16357 12386.00000 12088.19587 297.80413 0.00715
13.17443 12471.00000 12082.68852 388.31148 0.00932
13.18530 12445.00000 12077.19298 367.80702 0.00883
13.19617 12277.00000 12071.70919 205.29081 0.00493
13.20703 12161.00000 12066.23707 94.76293 0.00227
13.21790 12176.00000 12060.77658 115.22342 0.00276
13.22877 12373.00000 12055.32765 317.67235 0.00762
13.23963 12108.00000 12049.89021 58.10979 0.00139
13.25050 12264.00000 12044.46422 219.53578 0.00527
13.26137 12350.00000 12039.04961 310.95039 0.00746
