# 2theta	intensity	baseline	bg_subtracted	normalized
14.91306 13130.00000 12969.52157 160.47843 0.00422
14.92393 13254.00000 12965.46462 288.53538 0.00759
14.93480 13033.00000 12961.42468 71.57532 0.00188
14.94566 13014.00000 12957.40174 56.59826 0.00149
14.95653 13354.00000 12953.39581 400.60419 0.01054
14.96740 13350.00000 12949.40690 400.59310 0.01054
14.97826 13415.00000 12945.43501 469.56499 0.01236
14.98913 13463.00000 12941.48014 521.51986 0.01372
15.00000 13118.00000 12937.54230 180.45770 0.00475
15.01086 13044.00000 12933.62149 110.37851 0.00290
15.02173 13155.00000 12929.71773 225.28227 0.00593
15.03259 13047.00000 12925.83102 121.16898 0.00319
15.04346 13026.00000 12921.96136 104.03864 0.00274
15.05433 12892.00000 12918.10876 -26.10876 -0.00069
15.06519 13059.00000 12914.27323 144.72677 0.00381
15.07606 13289.00000 12910.45451 378.54549 0.00996
15.08693 13239.00000 12906.65236 332.34764 0.00875
15.09779 12910.00000 12902.86651 7.13349 0.00019
15.10866 13051.00000 12899.09671 151.90329 0.00400
15.11953 13264.00000 12895.34271 368.65729 0.00970
15.13039 13233.00000 12891.60426 341.39574 0.00898
15.14126 13250.00000 12887.88110 362.11890 0.00953
15.15213 13264.00000 12884.17298 379.82702 0.01000
15.16299 13082.00000 12880.47965 201.52035 0.00530
15.17386 13147.00000 12876.80085 270.19915 0.00711
15.18473 13113.00000 12873.13634 239.86366 0.00631
15.19559 13291.00000 12869.48586 421.51414 0.01109
15.20646 13379.00000 12865.84917 513.15083 0.01350
15.21732 13227.00000 12862.22600 364.77400 0.00960
15.22819 13392.00000 12858.61612 533.38388 0.01404
15.23906 13172.00000 12855.01927 316.98073 0.00834
15.24992 13303.00000 12851.43520 451.56480 0.01188
15.26079 13303.00000 12847.86366 455.13634 0.01198
15.27166 13415.00000 12844.30441 570.69559 0.01502
15.28252 13291.00000 12840.75720 450.24280 0.01185
15.29339 13423.00000 12837.22177 585.77823 0.01542
15.30426 13256.00000 12833.69789 422.30211 0.01111
15.31512 13494.00000 12830.18530 663.81470 0.01747
15.32599 13305.00000 12826.68376 478.31624 0.01259
15.33686 13404.00000 12823.19303 580.80697 0.01529
15.34772 13406.00000 12819.71285 586.28715 0.01543
15.35859 13367.00000 12816.24299 550.75701 0.01449
15.36945 13358.00000 12812.78320 545.21680 0.01435
15.38032 13235.00000 12809.33324 425.66676 0.01120
15.39119 13497.00000 12805.89287 691.10713 0.01819
15.40205 13256.00000 12802.46183 453.53817 0.01194
15.41292 13865.00000 12799.03990 1065.96010 0.02805
15.42379 13365.00000 12795.62683 569.37317 0.01498
15.43465 13522.00000 12792.22238 729.77762 0.01921
15.44552 13574.00000 12788.82632 785.17368 0.02066
15.45639 13694.00000 12785.43839 908.56161 0.02391
15.46725 13645.00000 12782.05837 862.94163 0.02271
15.47812 13579.00000 12778.68602 800.31398 0.02106
15.48899 13978.00000 12775.32110 1202.67890 0.03165
15.49985 13818.00000 12771.96337 1046.03663 0.02753
15.51072 13834.00000 12768.61261 1065.38739 0.02804
15.52158 14055.00000 12765.26857 1289.73143 0.03394
15.53245 13955.00000 12761.93104 1193.06896 0.03140
