# 2theta	intensity	baseline	bg_subtracted	normalized
11.76516 14669.00000 14283.15001 385.84999 0.00950
11.77602 14560.00000 14278.37951 281.62049 0.00693
11.78689 14786.00000 14273.61004 512.38996 0.01261
11.79776 14745.00000 14268.84160 476.15840 0.01172
11.80862 14677.00000 14264.07423 412.92577 0.01016
11.81949 14520.00000 14259.30792 260.69208 0.00642
11.83036 14642.00000 14254.54269 387.45731 0.00954
11.84122 14770.00000 14249.77855 520.22145 0.01280
11.85209 14714.00000 14245.01553 468.98447 0.01154
11.86296 14748.00000 14240.25363 507.74637 0.01250
11.87382 14326.00000 14235.49287 90.50713 0.00223
11.88469 14714.00000 14230.73325 483.26675 0.01189
11.89555 14588.00000 14225.97481 362.02519 0.00891
11.90642 14587.00000 14221.21754 365.78246 0.00900
11.91729 14672.00000 14216.46146 455.53854 0.01121
11.92815 14769.00000 14211.70659 557.29341 0.01372
11.93902 14615.00000 14206.95294 408.04706 0.01004
11.94989 14710.00000 14202.20053 507.79947 0.01250
11.96075 14464.00000 14197.44936 266.55064 0.00656
11.97162 14645.00000 14192.69946 452.30054 0.01113
11.98249 14573.00000 14187.95084 385.04916 0.00948
11.99335 14678.00000 14183.20351 494.79649 0.01218
12.00422 14361.00000 14178.45748 182.54252 0.00449
12.01509 14480.00000 14173.71278 306.28722 0.00754
12.02595 14693.00000 14168.96941 524.03059 0.01290
12.03682 14565.00000 14164.22739 400.77261 0.00986
12.04768 14631.00000 14159.48674 471.51326 0.01160
12.05855 14676.00000 14154.74746 521.25254 0.01283
12.06942 14683.00000 14150.00958 532.99042 0.01312
12.08028 14613.00000 14145.27310 467.72690 0.01151
12.09115 14579.00000 14140.53805 438.46195 0.01079
12.10202 14791.00000 14135.80444 655.19556 0.01613
12.11288 14437.00000 14131.07227 305.92773 0.00753
12.12375 14637.00000 14126.34158 510.65842 0.01257
12.13462 14551.00000 14121.61236 429.38764 0.01057
12.14548 14615.00000 14116.88465 498.11535 0.01226
12.15635 14534.00000 14112.15844 421.84156 0.01038
12.16722 14461.00000 14107.43376 353.56624 0.00870
12.17808 14625.00000 14102.71063 522.28937 0.01285
12.18895 14633.00000 14097.98905 535.01095 0.01317
12.19982 14587.00000 14093.26904 493.73096 0.01215
12.21068 14374.00000 14088.55062 285.44938 0.00703
12.22155 14461.00000 14083.83381 377.16619 0.00928
12.23241 14515.00000 14079.11861 435.88139 0.01073
12.24328 14451.00000 14074.40504 376.59496 0.00927
12.25415 14508.00000 14069.69312 438.30688 0.01079
12.26501 14543.00000 14064.98287 478.01713 0.01176
12.27588 14435.00000 14060.27430 374.72570 0.00922
12.28675 14211.00000 14055.56742 155.43258 0.00383
12.29761 14467.00000 14050.86225 416.13775 0.01024
12.30848 14481.00000 14046.15881 434.84119 0.01070
12.31935 14312.00000 14041.45711 270.54289 0.00666
12.33021 14374.00000 14036.75717 337.24283 0.00830
12.34108 14279.00000 14032.05900 246.94100 0.00608
12.35195 14511.00000 14027.36261 483.63739 0.01190
12.36281 14559.00000 14022.66804 536.33196 0.01320
12.37368 14589.00000 14017.97528 571.02472 0.01405
12.38454 14317.00000 14013.28436 303.71564 0.00747
12.39541 14495.00000 14008.59529 486.40471 0.01197
12.40628 14463.00000 14003.90809 459.09191 0.01130
12.41714 14516.00000 13999.22277 516.77723 0.01272
12.42801 14497.00000 13994.53935 502.46065 0.01237
12.43888 14482.00000 13989.85785 492.14215 0.01211
12.44974 14330.00000 13985.17828 344.82172 0.00849
12.46061 14380.00000 13980.50066 399.49934 0.00983
12.47148 14434.00000 13975.82500 458.17500 0.01128
12.48234 14230.00000 13971.15132 258.84868 0.00637
12.49321 14485.00000 13966.47964 518.52036 0.01276
12.50408 14515.00000 13961.80998 553.19002 0.01362
12.51494 14486.00000 13957.14234 528.85766 0.01302
12.52581 14359.00000 13952.47675 406.52325 0.01001
12.53667 14289.00000 13947.81321 341.18679 0.00840
12.54754 14513.00000 13943.15176 569.84824 0.01403
12.55841 14325.00000 13938.49241 386.50759 0.00951
12.56927 14512.00000 13933.83516 578.16484 0.01423
12.58014 14279.00000 13929.18005 349.81995 0.00861
12.59101 14381.00000 13924.52708 456.47292 0.01123
12.60187 14308.00000 13919.87627 388.12373 0.00955
12.61274 14249.00000 13915.22764 333.77236 0.00821
12.62361 14223.00000 13910.58120 312.41880 0.00769
12.63447 14240.00000 13905.93698 334.06302 0.00822
12.64534 14424.00000 13901.29499 522.70501 0.01286
12.65621 14426.00000 13896.65524 529.34476 0.01303
12.66707 14360.00000 13892.01776 467.98224 0.01152
12.67794 14121.00000 13887.38256 233.61744 0.00575
